train_type,coach_no,seat_no,service_class,is_window,is_aisle,is_table,is_forward_msk_spb,is_service,is_free_seating,is_small_pet,is_animal,is_mgn,is_unaccompanied_minor,is_mother_child
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,65,2С,1,0,0,1,1,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,9,66,2С,0,1,0,1,1,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,1,2В,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,2,2В,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,3,2В,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,4,2В,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,5,2В,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,6,2В,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,7,2В,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,8,2В,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,9,2В,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,10,2В,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,11,2В,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,12,2В,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,13,2В,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,14,2В,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,15,2В,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,16,2В,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,17,2В,1,0,1,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,18,2В,0,1,1,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,19,2В,1,0,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,20,2В,0,1,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,21,2В,1,0,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,22,2В,0,1,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,23,2В,1,0,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,24,2В,0,1,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,25,2В,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,26,2В,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,27,2В,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,28,2В,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,29,2В,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,30,2В,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,31,2В,1,0,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,32,2В,0,1,0,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,33,2В,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,34,2В,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,35,2В,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,36,2В,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,37,2В,1,0,1,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,38,2В,0,1,1,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,39,2В,1,0,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,40,2В,0,1,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,41,2В,1,0,1,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,42,2В,0,1,1,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,43,2В,1,0,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,44,2В,0,1,1,1,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,45,2В,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,46,2В,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,47,2В,1,0,0,0,0,0,0,0,0,1,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,48,2В,0,1,0,0,0,0,0,0,0,1,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,49,2В,1,0,1,1,0,0,0,0,0,0,1
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,50,2В,0,1,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,51,2В,1,0,0,0,0,0,0,0,0,0,0
SAPSAN_TYPE3_UPDATED_ECONPLUS,10,52,2В,0,1,0,0,0,0,0,0,0,0,0
